/
140,60.03,3.94
/
159,54.47,3.24
/
160,54.14,4.01
/
167,47.34,3.8
/
175,45.01,3.66
/
179,42.45,3.85
/
180,41.22,3.64
/
214,31.01,3.1
/
226,29.78,3.8
/
227,29.46,1.36
/
230,28.64,3.23
/
235,25.14,1.66
/
242,21.3,1.24
/
246,15.86,0.87
/
249,184.15,3.45
/
250,182.53,3.95
/
252,181.19,2.27
/
253,180.9,4.1
/
254,178.56,1.49
/
255,178.31,2.18
/
267,160.83,3.3
/
270,157.87,3.29
/
271,156.17,3.34
/
272,155.76,3.32
/
273,155.51,7.68
/
278,137.76,3.68
/
292,127.14,3.13
/
296,100.79,3.7
/
299,79.2,3.69
/
301,77.71,1.16
/
328,42.01,1.19
/
357,106.36,3.69
/
376,136.09,7.56
/
384,159.78,3.8
/
390,175.19,3.57
/
398,177.3,3.94
/
400,178.96,3.65
/
401,179.53,3.97
/
408,191.49,4.06
