2.88	38.43
2.69	38.41
3.21	35.46
2.2	34.46
1.98	34.12
2.47	34.12
3.72	32.53
2.42	32.08
2.05	30.31
1.9	30.31
1.67	29.18
2.16	28.66
1.77	26.64
2.37	26.12
1.83	22.58
1.42	18.48
1.44	15.93
7.31	127.55
7.25	126.57
7.27	77.25
4.67	65.38
2.92	34.06
1.25	34.06
1.26	24.66
